Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.546875,0.6421145883102405,0.6100596995226103,0.6537260040510633,0.1628292004972086,0.8371707995027914,0.3462739959489367,0.8280511042385243
