Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.84609375,0.6506101695760661,0.6194406279838517,0.6085059142870706,0.062082612326116435,0.9379173876738836,0.39149408571292943,0.9733846375862378
