Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.609375,0.3021196884550922,0.36499404430919014,0.4622093023255814,0.17752330364028568,0.8224766963597143,0.5377906976744187,0.9649108400992569
