Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.953125,0.9660609039199931,0.9504403121441839,0.9361856700309384,0.02035434871887598,0.979645651281124,0.06381432996906161,0.9934269553156099
