Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.6609375,0.5500598332642421,0.45387758942583023,0.4453444798309122,0.1368976171294883,0.8631023828705117,0.5546555201690878,0.9043964789918749
