Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.71171875,0.6685451938267699,0.6482824738720012,0.6471187299902231,0.1239935503069721,0.8760064496930279,0.35288127000977687,0.8963284073903348
