Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.95390625,0.9639977031807146,0.961970721679527,0.9601229451994038,0.019730727024268275,0.9802692729757316,0.03987705480059629,0.9927879130161626
