Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.78515625,0.5996067739417082,0.5898698419275408,0.5935063234530926,0.08516402850937717,0.9148359714906229,0.4064936765469073,0.9592948321947599
