Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.64921875,0.7123266971404841,0.5124988414154451,0.4824970623158253,0.14701145994256593,0.8529885400574342,0.5175029376841747,0.8374244339491342
