Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.9078125,0.9347363675992708,0.8707232273870663,0.8266184054544388,0.04083848060867061,0.9591615193913294,0.17338159454556118,0.9781839977496097
