Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.94609375,0.9634407576666523,0.9474867067117515,0.932944238023383,0.023833705580415816,0.9761662944195841,0.06705576197661713,0.9891067445371228
