Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.971875,0.9832074880708022,0.9576714667919342,0.9355681410069224,0.012364574652221296,0.9876354253477787,0.06443185899307759,0.9979090629032141
