Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.7984375,0.9066433566433567,0.6691349208848305,0.6401211698823759,0.07840497851963574,0.9215950214803643,0.35987883011762406,0.9948431676745769
