Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.83046875,0.4147989179264815,0.44458807640362724,0.485163536147021,0.06772775781252946,0.9322722421874705,0.514836463852979,0.9651867858297188
