Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.040625,0.18804878048780488,0.03307088001127316,0.26458990536277605,0.2451495368274208,0.7548504631725792,0.735410094637224,0.577661950680347
