Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.95703125,0.9639150354750116,0.9445132340726989,0.9279460353171013,0.0183585656419732,0.9816414343580268,0.07205396468289872,0.9934563869097878
