Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.971875,0.9805017520939041,0.9559213306511138,0.9345089744013909,0.012375420476270518,0.9876245795237295,0.06549102559860909,0.9971597681812798
