Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.86875,0.8306580514029369,0.8418902846006607,0.8677346818870033,0.05205852409558605,0.947941475904414,0.13226531811299663,0.9714983359007168
