Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.46015625,0.4547980461221517,0.44859461333130807,0.5973328129252989,0.18099419372483277,0.8190058062751673,0.40266718707470106,0.7822375144811097
