Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.409375,0.43580579821746357,0.40459306761274044,0.6078344125087167,0.19461385597979006,0.80538614402021,0.3921655874912833,0.7453763183123128
