Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.58203125,0.4844296436556982,0.5039716625055899,0.6796825914561979,0.15440779644421065,0.8455922035557892,0.3203174085438021,0.8354343842104017
