Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.95,0.9415657711128413,0.9364291007137895,0.9317315642337112,0.0208272672838955,0.9791727327161044,0.06826843576628884,0.9893769061564212
