Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.28125,0.1218805167709838,0.13443626708531,0.2558622502628812,0.25586124401913873,0.7441387559808612,0.7441377497371188,0.5493895485083022
