Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.95390625,0.9604891246211045,0.9489173688779136,0.9380901800314515,0.019246631619053177,0.9807533683809467,0.06190981996854856,0.9891427501076636
