Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.92578125,0.9340189016713337,0.903520232105613,0.8804507766882134,0.02998335159600142,0.9700166484039986,0.11954922331178659,0.9786661773039244
