Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.49453125,0.4438887713220947,0.47287387121624747,0.5984449513468035,0.1834814387898981,0.816518561210102,0.40155504865319647,0.7704573924245444
