Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.62109375,0.421329699920692,0.4159979323083366,0.41999138034235367,0.1604418378216604,0.8395581621783397,0.5800086196576464,0.8689256355246459
