Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.921875,0.9270948699037578,0.9050299505547255,0.8890911823283753,0.030634387810741577,0.9693656121892584,0.11090881767162478,0.9864312709159753
