Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.4296875,0.31879168095311367,0.29159395332966964,0.43749964038142586,0.21266013937529196,0.7873398606247081,0.5625003596185741,0.685179265457313
