Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.59765625,0.5626602713962641,0.603649478779573,0.6903701158403351,0.1571916663993042,0.8428083336006957,0.30962988415966486,0.8445160641178546
