Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.01171875,0.0029296875,0.005791505791505791,0.25,0.25,0.75,0.75,0.49988718411552346
