Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.6609375,0.7349849258667627,0.5109939946514002,0.48788443025789124,0.16578178714351618,0.8342182128564839,0.5121155697421087,0.9755608712623388
