Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.90859375,0.9281565977924041,0.9090036106447625,0.8924621809124371,0.03782987352198484,0.9621701264780151,0.10753781908756296,0.9836438509865089
