Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.50078125,0.624509033778476,0.17912076312492647,0.2565391143537518,0.24729102167182662,0.7527089783281734,0.7434608856462481,0.97447988540003
