Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.90625,0.9331650153440081,0.8960601989820256,0.8674287983193506,0.038800576901522846,0.9611994230984772,0.13257120168064945,0.9796313578650622
