Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.759375,0.914492240909482,0.70331388566332,0.6335252317981457,0.11886508562011894,0.881134914379881,0.36647476820185443,0.9905175178925302
