Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.53671875,0.515725936975937,0.4933189582155467,0.573277435021319,0.2110374467764778,0.7889625532235223,0.426722564978681,0.778388957050234
