Accuracy,Precision,F1-Score,Avg TPR (Sensitivity),Avg FPR,Avg TNR (Specificity),Avg FNR,AUC
0.3875,0.4495301722853783,0.35918722360289135,0.6090822829673934,0.20039475285011543,0.7996052471498846,0.3909177170326066,0.784317505644178
